,data_hora,natureza_acidente,bairro,endereco,numero,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,velocidade_max_via,mao_direcao,latitude,longitude
93,2019-01-04 18:49:00,SEM VÍTIMA,AFLITOS,AV CONS ROSA E SILVA,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.038709599999999,-34.89910731615315
94,2019-01-04 19:53:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,1815,COLISÃO TRASEIRA,2,1,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1239739,-34.9146964
95,2019-01-04 20:23:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0856899,-34.9073777
96,2019-01-04 22:12:00,VÍTIMA FATAL,AFOGADOS,RUA COSME VIANA,142,ATROPELAMENTO,0,1,0,0,1,0,0,0,0,0,1,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não informado,Única,-8.074546,-34.9089351
97,2019-01-04 23:00:00,SEM VÍTIMA,TORRE,AV BEIRA RIO,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0428409,-34.905144299999996
98,2019-01-04 23:17:00,COM VÍTIMA,ARRUDA,RUA DO MACHADO,,ABALROAMENTO TRANSVERSAL,0,2,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Dupla,-8.0248823,-34.8903773
99,2019-01-05 01:06:00,SEM VÍTIMA,PINA,RUA PEREIRA DA COSTA,550,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0954697,-34.8846501
100,2019-01-05 04:52:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0856899,-34.9073777
101,2019-01-05 05:44:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA NOVA DESCOBERTA,0940 A,CHOQUE VEÍCULO PARADO,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-7.9998035000000005,-34.921771299999996
102,2019-01-05 06:30:00,COM VÍTIMA,MADALENA,RUA REAL DA TORRE,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Não informado,Seca,Outros,Não informado,Única,-8.050885300000001,-34.908207399999995
103,2019-01-05 09:23:00,SEM VÍTIMA,IPSEP,AV RECIFE,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1160254,-34.923929
104,2019-01-05 09:35:00,SEM VÍTIMA,HIPÓDROMO,RUA MARTINS RIBEIRO,,CHOQUE VEÍCULO PARADO,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.0345008,-34.888378499999995
105,2019-01-05 10:47:00,SEM VÍTIMA,SÃO JOSÉ,AV MARTINS DE BARROS,387,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0620554,-34.8764812
106,2019-01-05 10:51:00,SEM VÍTIMA,BOA VIAGEM,RUA CAPITAO ZUZINHA,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1339194,-34.9047854
107,2019-01-05 11:00:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0856899,-34.9073777
108,2019-01-05 11:00:00,COM VÍTIMA,CABANGA,VIADUTO CAPITAO TEMUDO,S/N,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Viaduto,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0785995,-34.894468200000006
109,2019-01-05 11:17:00,SEM VÍTIMA,CABANGA,VIADUTO CAPITAO TEMUDO,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Viaduto,Bom,Não informado,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.075106,-34.893494399999994
110,2019-01-05 11:20:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0856899,-34.9073777
111,2019-01-05 11:29:00,SEM VÍTIMA,AFOGADOS,RUA COSME VIANA,766,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.074546,-34.9089351
112,2019-01-05 11:36:00,SEM VÍTIMA,MADALENA,AV ENGENHEIRO ABDIAS DE CARVALHO,,COLISÃO TRASEIRA,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.062370399999999,-34.9319576
113,2019-01-05 11:48:00,SEM VÍTIMA,MUSTARDINHA,RUA ERNESTO CAVALCANTI,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0743145,-34.915950200000005
114,2019-01-05 12:20:00,SEM VÍTIMA,VÁRZEA,RUA VALE DO SIRIJI,2010,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0363493,-34.9767237
115,2019-01-05 12:37:00,COM VÍTIMA,ILHA DO LEITE,AV LINS PETIT,,ACID. DE PERCURSO,0,1,0,0,0,0,0,0,0,1,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0615379,-34.895044
116,2019-01-05 12:42:00,SEM VÍTIMA,PRADO,AV ENGENHEIRO ABDIAS DE CARVALHO,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.062370399999999,-34.9319576
117,2019-01-05 13:19:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,341,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.043858,-34.874348600000005
118,2019-01-05 15:25:00,SEM VÍTIMA,VÁRZEA,RUA SIRIJI,98,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não informado,Dupla,-8.0224538,-34.929373299999995
119,2019-01-05 15:59:00,SEM VÍTIMA,APIPUCOS,RUA DOIS IRMAOS,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.016803,-34.9409974
120,2019-01-05 16:50:00,SEM VÍTIMA,SAN MARTIN,AV GENERAL SAN MARTIN,2022,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.0680939,-34.9281572
121,2019-01-05 17:17:00,SEM VÍTIMA,DERBY,RUA JENER DE SOUZA,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.058367500000001,-34.900008500000006
122,2019-01-05 18:19:00,SEM VÍTIMA,ARRUDA,RUA ZEFERINO AGRA,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Dupla,-8.0244462,-34.8846643
123,2019-01-05 19:01:00,SEM VÍTIMA,TAMARINEIRA,EST VELHA DE AGUA FRIA,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.026711800000001,-34.916900299999995
124,2019-01-06 02:16:00,SEM VÍTIMA,BAIRRO DO RECIFE,AV MARQUES DE OLINDA,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Intermitente,Perfeito estado,Seca,Perfeito estado,30 km/h,Única,-8.063521000000001,-34.8730311
125,2019-01-06 02:40:00,SEM VÍTIMA,MADALENA,EST DOS REMEDIOS,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.050885300000001,-34.908207399999995
126,2019-01-06 06:06:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,50,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Chuvoso,Não existe,Não informado,Molhada,Perfeito estado,Não informado,Única,-8.0907659,-34.88491
127,2019-01-06 12:18:00,SEM VÍTIMA,GUABIRABA,EST DOS MACACOS,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,0,0,Não informado,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Dupla,-8.0699477,-34.9438098
128,2019-01-06 18:02:00,SEM VÍTIMA,AFOGADOS,AV SUL,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Única,-8.081145,-34.905034
129,2019-01-06 18:10:00,SEM VÍTIMA,IBURA,LAD DA COHAB,,COLISÃO FRONTAL,1,0,0,0,0,1,0,0,0,0,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,40 km/h,Dupla,-8.115972099999999,-34.940694
130,2019-01-06 18:29:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,2784,COLISÃO TRASEIRA,0,1,0,0,0,1,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1137326,-34.8945946
131,2019-01-06 20:17:00,SEM VÍTIMA,IPUTINGA,AV CAXANGA,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0311907,-34.956089
132,2019-01-06 20:48:00,SEM VÍTIMA,MACAXEIRA,RUA TEREZA CARNEIRO,4,COLISÃO,0,1,0,0,0,1,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0066925,-34.9299141
133,2019-01-07 02:13:00,SEM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,60 km/h,Única,-8.1017679,-34.8870824
134,2019-01-07 06:03:00,COM VÍTIMA,SANTO ANTÔNIO,PTE SEIS DE MARCO,308,TOMBAMENTO,0,1,0,0,0,0,0,0,0,1,0,Ponte,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não informado,Única,-8.0690451,-34.8814591
135,2019-01-07 08:19:00,SEM VÍTIMA,MADALENA,AV JOSE GONCALVES DE MEDEIROS,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,0,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.050885300000001,-34.908207399999995
136,2019-01-07 08:19:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,336,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.1318442,-34.9032045
137,2019-01-07 08:30:00,COM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,Não informado,Única,-8.133753500000001,-34.9025533
138,2019-01-07 08:37:00,SEM VÍTIMA,TORRE,AV BEIRA RIO,,COLISÃO,2,0,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0428409,-34.905144299999996
139,2019-01-07 09:37:00,SEM VÍTIMA,DERBY,PRC DO DERBY,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,50 km/h,Dupla,-8.0615339,-34.8974443
140,2019-01-07 10:44:00,COM VÍTIMA,PONTO DE PARADA,AV BEBERIBE,,ABALROAMENTO TRANSVERSAL,0,3,0,0,0,0,0,0,0,2,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,50 km/h,Dupla,-8.013146,-34.889349100000004
141,2019-01-07 10:48:00,COM VÍTIMA,CAXANGÁ,AV CAXANGA,3210,ATROPELAMENTO,0,0,0,0,1,0,0,1,0,1,0,Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não informado,Dupla,-8.0426035,-34.9347838
142,2019-01-07 11:18:00,COM VÍTIMA,AFOGADOS,EST DOS REMEDIOS,S/N,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.081145,-34.905034
143,2019-01-07 12:02:00,SEM VÍTIMA,MADALENA,RUA JANUARIO BARBOSA,862,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0508435,-34.9050151
144,2019-01-07 12:05:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,60 km/h,Única,-8.133753500000001,-34.9025533
145,2019-01-07 12:08:00,COM VÍTIMA,ESPINHEIRO,RUA DA HORA,906,COLISÃO,1,1,0,0,0,0,0,0,0,1,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0489579,-34.8963515
146,2019-01-07 12:15:00,SEM VÍTIMA,SANTO ANTÔNIO,AV MARTINS DE BARROS,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.0679918,-34.8749493
147,2019-01-07 12:18:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,6333,COLISÃO TRASEIRA,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Não informado,Dupla,-8.1393159,-34.91658601520072
148,2019-01-07 12:23:00,SEM VÍTIMA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,113,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Não informado,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não informado,Dupla,-8.0040434,-34.899828899999996
149,2019-01-07 12:44:00,SEM VÍTIMA,ESPINHEIRO,RUA CONS PORTELA,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0425573,-34.894698999999996
150,2019-01-07 13:24:00,SEM VÍTIMA,BOA VISTA,RUA BARAO DE SAO BORJA,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não informado,Única,-8.0620111,-34.8879149
151,2019-01-07 14:21:00,SEM VÍTIMA,MADALENA,RUA BENFICA,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0576866,-34.90866870000001
152,2019-01-07 14:25:00,SEM VÍTIMA,Não informado,RUA JOAO FERNANDES VIEIRA,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Dupla,-8.0520569,-34.8946539
153,2019-01-07 14:34:00,COM VÍTIMA,BAIRRO DO RECIFE,AV MILITAR,,CHOQUE OBJETO FIXO,1,0,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0520605,-34.871523100000005
154,2019-01-07 14:39:00,SEM VÍTIMA,IPSEP,RUA HELIO BRANDAO,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.1043358,-34.926184899999996
155,2019-01-07 14:39:00,SEM VÍTIMA,SANTO AMARO,RUA DO POMBAL,235,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0519068,-34.8846401
156,2019-01-07 15:04:00,SEM VÍTIMA,Não informado,AV GOVERNADOR AGAMENON MAGALHAES,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Ponte,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
157,2019-01-07 15:08:00,SEM VÍTIMA,SAN MARTIN,AV GENERAL SAN MARTIN,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0713227,-34.928857799999996
158,2019-01-07 15:22:00,SEM VÍTIMA,CAMPINA DO BARRETO,RUA DOS CRAVEIROS,281,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,30 km/h,Única,-8.014537599999999,-34.8814253
159,2019-01-05 10:45:00,COM VÍTIMA,ARRUDA,AV PROFESSOR JOSE DOS ANJOS,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.027459599999998,-34.8891438
160,2019-01-07 15:24:00,SEM VÍTIMA,CORDEIRO,AV CAXANGA,,ABALROAMENTO TRANSVERSAL,1,0,0,0,0,0,0,0,1,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,40 km/h,Dupla,-8.0311907,-34.956089
161,2019-01-07 15:41:00,SEM VÍTIMA,TORREÃO,AV NORTE,2157,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.027844,-34.903102000000004
162,2019-01-07 16:03:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,1503,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.1358365,-34.9028138
163,2019-01-07 16:20:00,COM VÍTIMA,TAMARINEIRA,EST VELHA DE AGUA FRIA,,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.027844,-34.903102000000004
164,2019-01-07 16:40:00,SEM VÍTIMA,AFOGADOS,RUA MOTOCOLOMBO,184,COLISÃO TRASEIRA,3,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0821606,-34.9064421
165,2019-01-07 16:41:00,SEM VÍTIMA,BOA VIAGEM,AV CONSELHEIRO AGUIAR,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1017679,-34.8870824
166,2019-01-07 17:28:00,SEM VÍTIMA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,COLISÃO TRASEIRA,0,0,0,0,0,0,0,2,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.0615339,-34.8974443
167,2019-01-07 17:57:00,SEM VÍTIMA,BOA VIAGEM,RUA VISCONDE DE JEQUITINHONHA,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.133753500000001,-34.9025533
168,2019-01-07 21:35:00,COM VÍTIMA,ALTO JOSÉ BONIFÁCIO,RUA CORREGO DO EUCLIDES,765,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não informado,Dupla,-8.0182872,-34.9115994
169,2019-01-07 21:42:00,SEM VÍTIMA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,514,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.1314395,-34.9047112
170,2019-01-07 22:01:00,SEM VÍTIMA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,1016,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não informado,Dupla,-8.0040434,-34.899828899999996
171,2019-01-08 06:25:00,SEM VÍTIMA,SÃO JOSÉ,RUA DO PEIXOTO,,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,1,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Perfeito estado,40 km/h,Única,-8.0709604,-34.8838797
172,2019-01-08 06:47:00,SEM VÍTIMA,VÁRZEA,RUA MARECHAL MANOEL LUIS OSORIO,495,ABALROAMENTO TRANSVERSAL,1,1,0,0,0,0,0,0,0,0,0,Cruzamento,Não informado,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,-8.0414984,-34.9454343
173,2019-01-08 06:59:00,SEM VÍTIMA,VÁRZEA,RUA PROFESSOR CHAVES BATISTA,187,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.0382449,-34.9446753
174,2019-01-08 07:31:00,COM VÍTIMA,CABANGA,AV GOVERNADOR PAULO GUERRA,,COLISÃO COM CICLISTA,0,1,0,1,0,0,0,0,0,2,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Única,-8.08017145,-34.892336516962274
175,2019-01-08 07:49:00,SEM VÍTIMA,VÁRZEA,RUA MARECHAL MANOEL LUIS OSORIO,495,CHOQUE VEÍCULO PARADO,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não informado,Única,-8.0414984,-34.9454343
176,2019-01-08 07:53:00,SEM VÍTIMA,PAISSANDU,RUA PAISSANDU,,ABALROAMENTO LONGITUDINAL,1,1,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Dupla,-8.0593916,-34.894114
177,2019-01-08 07:56:00,SEM VÍTIMA,PAISSANDU,RUA PAISSANDU,,COLISÃO,1,1,0,0,0,0,0,0,0,0,0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,-8.0593916,-34.894114
178,2019-01-08 08:21:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,ABALROAMENTO TRANSVERSAL,2,0,0,0,0,0,0,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Única,-8.1155752,-34.895469899999995
179,2019-01-08 08:27:00,SEM VÍTIMA,CASA AMARELA,RUA MAJOR NEREU GUERRA,310,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,30 km/h,Dupla,-8.0257673,-34.9147377
180,2019-01-08 08:57:00,SEM VÍTIMA,BOA VIAGEM,RUA BALTAZAR PASSOS,6432,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,30 km/h,Única,-8.1417529,-34.9120711
181,2019-01-08 10:09:00,SEM VÍTIMA,CASA FORTE,AV DEZESSETE DE AGOSTO,2720,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.037361200000001,-34.9148676
182,2019-01-08 10:24:00,SEM VÍTIMA,SANTO AMARO,RUA DA UNIAO,,ABALROAMENTO LONGITUDINAL,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não informado,Única,-8.058024000000001,-34.8798679
183,2019-01-08 10:29:00,SEM VÍTIMA,NOVA DESCOBERTA,RUA CORREGO DA AREIA,1229,ABALROAMENTO LONGITUDINAL,1,0,0,0,0,0,1,0,0,0,0,Longo da via,Bom,Não existe,Não existente,Seca,Mal conservada,Não informado,Dupla,-8.005648299999999,-34.9319771
184,2019-01-08 10:58:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,820,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,60 km/h,Dupla,-8.090024099999999,-34.9085172
